author_handle,month,day,score,count,retweet_mean,retweet_sum,reply_mean,reply_sum,like_mean,like_sum,quote_mean,quote_sum
nytimes,8,4,1,33,135.4848484848485,4471,37.75757575757576,1246,304.75757575757575,10057,30.636363636363637,1011
nytimes,8,5,0,44,332.8863636363636,14647,94.31818181818181,4150,664.5454545454545,29240,53.61363636363637,2359
nytimes,8,5,1,35,177.54285714285714,6214,36.114285714285714,1264,409.37142857142857,14328,32.08571428571429,1123
nytimes,8,6,0,61,248.24590163934425,15143,75.50819672131148,4606,393.4918032786885,24003,43.73770491803279,2668
nytimes,8,6,1,27,190.1851851851852,5135,49.074074074074076,1325,437.3333333333333,11808,32.888888888888886,888
nytimes,8,7,0,67,190.70149253731344,12777,48.23880597014925,3232,334.2985074626866,22398,29.597014925373134,1983
nytimes,8,7,1,41,1672.439024390244,68570,123.95121951219512,5082,5504.731707317073,225694,72.26829268292683,2963
nytimes,8,8,0,86,343.83720930232556,29570,85.63953488372093,7365,503.90697674418607,43336,63.04651162790697,5422
nytimes,8,8,1,34,197.2941176470588,6708,44.794117647058826,1523,338.1470588235294,11497,43.64705882352941,1484
nytimes,8,9,0,66,209.1060606060606,13801,62.92424242424242,4153,394.06060606060606,26008,45.28787878787879,2989
nytimes,8,9,1,40,138.375,5535,56.45,2258,306.75,12270,36.05,1442
nytimes,8,10,0,74,147.71621621621622,10931,63.554054054054056,4703,286.7432432432432,21219,37.58108108108108,2781
nytimes,8,10,1,37,133.48648648648648,4939,32.45945945945946,1201,332.4054054054054,12299,26.864864864864863,994
nytimes,8,11,0,74,147.86486486486487,10942,66.8108108108108,4944,287.9189189189189,21306,36.513513513513516,2702
nytimes,8,11,1,29,149.55172413793105,4337,39.37931034482759,1142,407.8965517241379,11829,27.17241379310345,788
nytimes,8,12,0,89,258.4269662921348,23000,79.26966292134831,7055,400.7865168539326,35670,58.30337078651685,5189
nytimes,8,12,1,25,140.64,3516,44.28,1107,313.08,7827,28.56,714
nytimes,8,13,0,61,295.9836065573771,18055,111.06557377049181,6775,582.3934426229508,35526,51.42622950819672,3137
nytimes,8,13,1,34,150.64705882352942,5122,61.8235294117647,2102,412.2647058823529,14017,34.794117647058826,1183
nytimes,8,14,0,65,225.4,14651,79.21538461538462,5149,448.2307692307692,29135,46.261538461538464,3007
nytimes,8,14,1,36,148.22222222222223,5336,45.861111111111114,1651,341.3333333333333,12288,21.5,774
nytimes,8,15,0,86,319.2325581395349,27454,84.68604651162791,7283,647.6627906976744,55699,59.627906976744185,5128
nytimes,8,15,1,33,106.36363636363636,3510,28.09090909090909,927,253.12121212121212,8353,18.181818181818183,600
nytimes,8,16,0,79,274.253164556962,21666,85.0886075949367,6722,628.0126582278481,49613,44.08860759493671,3483
nytimes,8,16,1,35,199.6,6986,54.34285714285714,1902,515.6571428571428,18048,34.82857142857143,1219
nytimes,8,17,0,68,327.47058823529414,22268,103.8970588235294,7065,644.8823529411765,43852,53.73529411764706,3654
nytimes,8,17,1,35,287.37142857142857,10058,61.114285714285714,2139,811.4857142857143,28402,43.48571428571429,1522
nytimes,8,18,0,66,424.3181818181818,28005,105.96969696969697,6994,872.8181818181819,57606,78.92424242424242,5209
nytimes,8,18,1,34,153.61764705882354,5223,48.0,1632,372.97058823529414,12681,26.441176470588236,899
nytimes,8,19,0,62,228.9516129032258,14195,82.61290322580645,5122,451.4193548387097,27988,40.693548387096776,2523
nytimes,8,19,1,35,120.34285714285714,4212,34.22857142857143,1198,358.65714285714284,12553,20.8,728
nytimes,8,20,0,57,315.5964912280702,17989,79.70175438596492,4543,783.3859649122807,44653,39.26315789473684,2238
nytimes,8,20,1,40,168.225,6729,50.825,2033,404.575,16183,31.125,1245
nytimes,8,21,0,62,199.11290322580646,12345,81.7741935483871,5070,460.9193548387097,28577,40.87096774193548,2534
nytimes,8,21,1,41,130.3170731707317,5343,28.097560975609756,1152,312.8536585365854,12827,22.804878048780488,935
nytimes,8,22,0,75,221.4,16605,72.54666666666667,5441,428.56,32142,44.093333333333334,3307
nytimes,8,22,1,30,182.4,5472,60.56666666666667,1817,415.3666666666667,12461,37.13333333333333,1114
nytimes,8,23,0,69,185.7391304347826,12816,84.98550724637681,5864,305.3768115942029,21071,41.88405797101449,2890
nytimes,8,23,1,24,164.875,3957,34.708333333333336,833,296.75,7122,26.5,636
nytimes,8,24,0,77,214.4025974025974,16509,69.12987012987013,5323,410.4935064935065,31608,37.311688311688314,2873
nytimes,8,24,1,31,151.41935483870967,4694,28.903225806451612,896,354.0,10974,22.0,682
nytimes,8,25,0,75,179.84,13488,64.44,4833,346.17333333333335,25963,40.36,3027
nytimes,8,25,1,23,100.95652173913044,2322,50.869565217391305,1170,192.7391304347826,4433,35.73913043478261,822
nytimes,8,26,0,69,234.68115942028984,16193,78.10144927536231,5389,451.0,31119,38.594202898550726,2663
nytimes,8,26,1,17,201.88235294117646,3432,39.1764705882353,666,495.6470588235294,8426,20.941176470588236,356
nytimes,8,27,0,71,313.67605633802816,22271,74.53521126760563,5292,583.0845070422536,41399,39.19718309859155,2783
nytimes,8,27,1,20,175.1,3502,29.3,586,387.6,7752,23.9,478
nytimes,8,28,0,67,218.8507462686567,14663,62.91044776119403,4215,345.4925373134328,23148,45.850746268656714,3072
nytimes,8,28,1,24,533.5,12804,48.5,1164,739.5833333333334,17750,71.20833333333333,1709
nytimes,8,29,0,69,216.2608695652174,14922,116.01449275362319,8005,380.768115942029,26273,59.78260869565217,4125
nytimes,8,29,1,46,298.4130434782609,13727,41.76086956521739,1921,542.8913043478261,24973,34.869565217391305,1604
nytimes,8,30,0,76,245.6315789473684,18668,77.17105263157895,5865,469.5131578947368,35683,38.921052631578945,2958
nytimes,8,30,1,32,311.3125,9962,33.25,1064,427.90625,13693,39.4375,1262
nytimes,8,31,0,80,232.6125,18609,48.55,3884,433.575,34686,35.175,2814
nytimes,8,31,1,35,135.22857142857143,4733,19.514285714285716,683,345.9714285714286,12109,15.257142857142858,534
nytimes,9,1,0,67,240.52238805970148,16115,70.19402985074628,4703,413.2238805970149,27686,40.791044776119406,2733
nytimes,9,1,1,26,115.73076923076923,3009,16.923076923076923,440,270.9230769230769,7044,14.653846153846153,381
nytimes,9,2,0,69,220.43478260869566,15210,69.23188405797102,4777,445.57971014492756,30745,33.21739130434783,2292
nytimes,9,2,1,27,153.77777777777777,4152,39.55555555555556,1068,386.2962962962963,10430,22.74074074074074,614
nytimes,9,3,0,68,245.47058823529412,16692,60.779411764705884,4133,423.11764705882354,28772,43.61764705882353,2966
nytimes,9,3,1,33,157.24242424242425,5189,38.666666666666664,1276,391.3030303030303,12913,25.272727272727273,834
nytimes,9,4,0,67,187.97014925373134,12594,54.43283582089552,3647,405.1044776119403,27142,30.83582089552239,2066
nytimes,9,4,1,27,439.55555555555554,11868,127.5925925925926,3445,1021.1851851851852,27572,47.55555555555556,1284
nytimes,9,5,0,78,275.71794871794873,21506,63.07692307692308,4920,433.2307692307692,33792,103.7051282051282,8089
nytimes,9,5,1,40,125.825,5033,35.975,1439,313.25,12530,22.775,911
nytimes,9,6,0,88,226.77272727272728,19956,58.30681818181818,5131,450.42045454545456,39637,32.55681818181818,2865
nytimes,9,6,1,31,105.41935483870968,3268,21.096774193548388,654,189.74193548387098,5882,18.548387096774192,575
nytimes,9,7,0,71,374.7042253521127,26604,87.09859154929578,6184,679.4084507042254,48238,75.74647887323944,5378
nytimes,9,7,1,36,308.6388888888889,11111,26.5,954,620.0,22320,46.5,1674
nytimes,9,8,0,55,361.43636363636364,19879,63.96363636363636,3518,606.6909090909091,33368,64.58181818181818,3552
nytimes,9,8,1,30,231.63333333333333,6949,26.233333333333334,787,448.46666666666664,13454,35.03333333333333,1051
nytimes,9,9,0,58,302.13793103448273,17524,96.77586206896552,5613,680.7758620689655,39485,65.15517241379311,3779
nytimes,9,9,1,39,254.97435897435898,9944,45.333333333333336,1768,495.87179487179486,19339,33.717948717948715,1315
nytimes,9,10,0,69,186.33333333333334,12857,40.95652173913044,2826,389.2173913043478,26856,24.043478260869566,1659
nytimes,9,10,1,24,285.25,6846,52.833333333333336,1268,631.4166666666666,15154,38.75,930
nytimes,9,11,0,72,207.45833333333334,14937,54.208333333333336,3903,416.5833333333333,29994,34.97222222222222,2518
nytimes,9,11,1,33,306.27272727272725,10107,46.21212121212121,1525,638.4848484848485,21070,42.24242424242424,1394
nytimes,9,12,0,70,199.32857142857142,13953,30.571428571428573,2140,464.62857142857143,32524,36.457142857142856,2552
nytimes,9,12,1,35,214.2,7497,35.628571428571426,1247,506.8857142857143,17741,28.97142857142857,1014
nytimes,9,13,0,77,199.67532467532467,15375,55.064935064935064,4240,425.84415584415586,32790,46.103896103896105,3550
nytimes,9,13,1,37,110.48648648648648,4088,22.945945945945947,849,233.97297297297297,8657,18.756756756756758,694
nytimes,9,14,0,74,214.3783783783784,15864,89.60810810810811,6631,333.6756756756757,24692,60.689189189189186,4491
nytimes,9,14,1,35,135.94285714285715,4758,58.57142857142857,2050,293.48571428571427,10272,41.857142857142854,1465
nytimes,9,15,0,72,261.9583333333333,18861,57.72222222222222,4156,407.40277777777777,29333,47.06944444444444,3389
nytimes,9,15,1,26,171.46153846153845,4458,22.423076923076923,583,315.84615384615387,8212,26.346153846153847,685
nytimes,9,16,0,64,247.640625,15849,53.671875,3435,482.984375,30911,35.078125,2245
nytimes,9,16,1,36,147.58333333333334,5313,59.0,2124,377.6666666666667,13596,29.47222222222222,1061
nytimes,9,17,0,61,244.9672131147541,14943,50.39344262295082,3074,431.0163934426229,26292,35.721311475409834,2179
nytimes,9,17,1,25,191.12,4778,59.0,1475,464.4,11610,28.12,703
nytimes,9,18,0,94,198.03191489361703,18615,60.744680851063826,5710,449.32978723404256,42237,34.46808510638298,3240
nytimes,9,18,1,34,137.94117647058823,4690,36.470588235294116,1240,450.47058823529414,15316,26.676470588235293,907
nytimes,9,19,0,71,317.5211267605634,22544,77.98591549295774,5537,439.7464788732394,31222,59.943661971830984,4256
nytimes,9,19,1,21,115.04761904761905,2416,31.428571428571427,660,195.0952380952381,4097,24.666666666666668,518
nytimes,9,20,0,81,259.7901234567901,21043,52.28395061728395,4235,370.08641975308643,29977,40.23456790123457,3259
nytimes,9,20,1,34,174.7941176470588,5943,22.41176470588235,762,310.70588235294116,10564,23.705882352941178,806
nytimes,9,21,0,73,302.2054794520548,22061,61.726027397260275,4506,460.82191780821915,33640,45.45205479452055,3318
nytimes,9,21,1,28,193.89285714285714,5429,26.178571428571427,733,336.5357142857143,9423,28.607142857142858,801
nytimes,9,22,0,66,311.04545454545456,20529,76.56060606060606,5053,646.969696969697,42700,44.18181818181818,2916
nytimes,9,22,1,30,158.16666666666666,4745,33.93333333333333,1018,313.76666666666665,9413,25.133333333333333,754
nytimes,9,23,0,59,200.25423728813558,11815,82.86440677966101,4889,367.64406779661016,21691,38.0,2242
nytimes,9,23,1,31,194.25806451612902,6022,60.74193548387097,1883,370.48387096774195,11485,95.35483870967742,2956
nytimes,9,24,0,69,352.1304347826087,24297,121.10144927536231,8356,839.2173913043479,57906,57.333333333333336,3956
nytimes,9,24,1,26,176.26923076923077,4583,54.26923076923077,1411,363.03846153846155,9439,31.46153846153846,818
nytimes,9,25,0,73,480.24657534246575,35058,122.05479452054794,8910,733.3013698630137,53531,82.27397260273973,6006
nytimes,9,25,1,20,158.9,3178,58.15,1163,447.35,8947,26.35,527
nytimes,9,26,0,81,487.5308641975309,39490,101.19753086419753,8197,840.6296296296297,68091,102.87654320987654,8333
nytimes,9,26,1,36,368.5,13266,55.27777777777778,1990,600.7777777777778,21628,43.94444444444444,1582
nytimes,9,27,0,74,228.3108108108108,16895,74.41891891891892,5507,401.02702702702703,29676,39.66216216216216,2935
nytimes,9,27,1,35,218.2,7637,41.8,1463,389.25714285714287,13624,26.142857142857142,915
nytimes,9,28,0,68,415.1029411764706,28227,84.20588235294117,5726,598.3823529411765,40690,61.838235294117645,4205
nytimes,9,28,1,33,135.3030303030303,4465,37.84848484848485,1249,254.9090909090909,8412,20.757575757575758,685
nytimes,9,29,0,69,460.4492753623188,31771,84.3913043478261,5823,620.8840579710145,42841,58.0,4002
nytimes,9,29,1,28,273.85714285714283,7668,39.25,1099,471.35714285714283,13198,26.0,728
nytimes,9,30,0,61,336.327868852459,20516,65.59016393442623,4001,586.311475409836,35765,34.34426229508197,2095
nytimes,9,30,1,29,255.6551724137931,7414,35.48275862068966,1029,439.58620689655174,12748,22.517241379310345,653
nytimes,10,1,0,74,266.8243243243243,19745,101.78378378378379,7532,480.7837837837838,35578,48.28378378378378,3573
nytimes,10,1,1,25,148.88,3722,45.0,1125,339.84,8496,24.24,606
nytimes,10,2,0,78,400.29487179487177,31223,64.28205128205128,5014,756.474358974359,59005,54.34615384615385,4239
nytimes,10,2,1,32,490.34375,15691,86.53125,2769,714.84375,22875,72.21875,2311
nytimes,10,3,0,59,573.3898305084746,33830,100.66101694915254,5939,983.2372881355932,58011,75.8135593220339,4473
nytimes,10,3,1,23,293.39130434782606,6748,70.47826086956522,1621,594.1739130434783,13666,41.391304347826086,952
nytimes,10,4,0,75,260.04,19503,64.30666666666667,4823,426.05333333333334,31954,44.96,3372
nytimes,10,4,1,34,126.97058823529412,4317,35.88235294117647,1220,317.7352941176471,10803,24.264705882352942,825
nytimes,10,5,0,95,278.4421052631579,26452,74.2,7049,457.81052631578945,43492,58.94736842105263,5600
nytimes,10,5,1,21,109.76190476190476,2305,21.571428571428573,453,239.57142857142858,5031,21.285714285714285,447
nytimes,10,6,0,75,233.57333333333332,17518,63.92,4794,358.29333333333335,26872,51.8,3885
nytimes,10,6,1,20,118.05,2361,48.05,961,304.85,6097,34.15,683
nytimes,10,7,0,58,186.0,10788,47.94827586206897,2781,377.0344827586207,21868,25.810344827586206,1497
nytimes,10,7,1,29,262.8965517241379,7624,43.13793103448276,1251,553.1034482758621,16040,32.689655172413794,948
nytimes,10,8,0,63,219.79365079365078,13847,85.6984126984127,5399,473.14285714285717,29808,44.73015873015873,2818
nytimes,10,8,1,29,175.79310344827587,5098,41.3448275862069,1199,406.6896551724138,11794,27.82758620689655,807
nytimes,10,9,0,65,283.2153846153846,18409,120.63076923076923,7841,539.9230769230769,35095,62.2,4043
nytimes,10,9,1,29,124.82758620689656,3620,41.241379310344826,1196,286.2068965517241,8300,27.517241379310345,798
nytimes,10,10,0,61,416.5409836065574,25409,95.65573770491804,5835,732.1147540983607,44659,58.22950819672131,3552
nytimes,10,10,1,23,514.304347826087,11829,88.1304347826087,2027,683.3913043478261,15718,83.65217391304348,1924
nytimes,10,11,0,59,369.06779661016947,21775,79.57627118644068,4695,769.4067796610169,45395,62.94915254237288,3714
nytimes,10,11,1,39,223.23076923076923,8706,52.256410256410255,2038,379.28205128205127,14792,46.69230769230769,1821
nytimes,10,12,0,66,229.75757575757575,15164,59.303030303030305,3914,414.0,27324,41.78787878787879,2758
nytimes,10,12,1,37,288.8918918918919,10689,50.78378378378378,1879,496.97297297297297,18388,36.027027027027025,1333
nytimes,10,13,0,61,238.13114754098362,14526,74.80327868852459,4563,400.3606557377049,24422,53.278688524590166,3250
nytimes,10,13,1,26,103.5,2691,33.73076923076923,877,218.84615384615384,5690,20.96153846153846,545
nytimes,10,14,0,59,231.22033898305085,13642,75.67796610169492,4465,496.3050847457627,29282,42.23728813559322,2492
nytimes,10,14,1,24,341.875,8205,72.58333333333333,1742,844.5416666666666,20269,132.125,3171
nytimes,10,15,0,63,203.04761904761904,12792,50.80952380952381,3201,430.22222222222223,27104,33.15873015873016,2089
nytimes,10,15,1,28,274.2857142857143,7680,112.14285714285714,3140,757.0714285714286,21198,64.42857142857143,1804
nytimes,10,16,0,71,266.28169014084506,18906,60.11267605633803,4268,478.0422535211268,33941,33.901408450704224,2407
nytimes,10,16,1,31,136.2258064516129,4223,36.516129032258064,1132,292.5483870967742,9069,29.0,899
nytimes,10,17,0,55,274.72727272727275,15110,60.8,3344,591.4545454545455,32530,39.69090909090909,2183
nytimes,10,17,1,27,196.25925925925927,5299,47.851851851851855,1292,392.55555555555554,10599,44.25925925925926,1195
nytimes,10,18,0,67,229.53731343283582,15379,58.83582089552239,3942,478.8358208955224,32082,50.8955223880597,3410
nytimes,10,18,1,28,131.67857142857142,3687,37.642857142857146,1054,242.53571428571428,6791,29.321428571428573,821
nytimes,10,19,0,67,171.71641791044777,11505,55.43283582089552,3714,390.1044776119403,26137,30.880597014925375,2069
nytimes,10,19,1,29,389.8965517241379,11307,64.44827586206897,1869,769.0344827586207,22302,81.24137931034483,2356
nytimes,10,20,0,60,230.68333333333334,13841,63.083333333333336,3785,445.95,26757,34.35,2061
nytimes,10,20,1,30,123.3,3699,33.6,1008,291.43333333333334,8743,29.766666666666666,893
nytimes,10,21,0,57,393.4561403508772,22427,95.28070175438596,5431,541.3859649122807,30859,73.35087719298245,4181
nytimes,10,21,1,39,121.66666666666667,4745,41.94871794871795,1636,281.4871794871795,10978,35.12820512820513,1370
nytimes,10,22,0,71,163.71830985915494,11624,42.32394366197183,3005,323.6901408450704,22982,28.112676056338028,1996
nytimes,10,22,1,28,405.5357142857143,11355,90.17857142857143,2525,912.1071428571429,25539,83.10714285714286,2327
nytimes,10,23,0,59,122.57627118644068,7232,51.05084745762712,3012,310.9830508474576,18348,27.152542372881356,1602
nytimes,10,23,1,35,147.71428571428572,5170,87.85714285714286,3075,349.22857142857146,12223,54.714285714285715,1915
nytimes,10,24,0,56,175.58928571428572,9833,58.0,3248,361.4107142857143,20239,40.285714285714285,2256
nytimes,10,24,1,26,113.88461538461539,2961,57.26923076923077,1489,239.3846153846154,6224,34.61538461538461,900
nytimes,10,25,0,65,265.95384615384614,17287,76.06153846153846,4944,399.04615384615386,25938,51.03076923076923,3317
nytimes,10,25,1,34,139.44117647058823,4741,69.6470588235294,2368,311.1470588235294,10579,45.61764705882353,1551
nytimes,10,26,0,74,240.67567567567568,17810,64.5,4773,297.1756756756757,21991,87.02702702702703,6440
nytimes,10,26,1,33,144.66666666666666,4774,38.36363636363637,1266,303.90909090909093,10029,28.636363636363637,945
nytimes,10,27,0,60,253.73333333333332,15224,51.35,3081,339.6333333333333,20378,34.15,2049
nytimes,10,27,1,41,106.8780487804878,4382,30.29268292682927,1242,243.390243902439,9979,21.975609756097562,901
nytimes,10,28,0,46,151.52173913043478,6970,53.91304347826087,2480,281.0,12926,30.17391304347826,1388
nytimes,10,28,1,45,141.9777777777778,6389,35.75555555555555,1609,338.68888888888887,15241,28.288888888888888,1273
nytimes,10,29,0,57,210.59649122807016,12004,55.824561403508774,3182,446.5438596491228,25453,28.736842105263158,1638
nytimes,10,29,1,33,151.21212121212122,4990,36.78787878787879,1214,339.030303030303,11188,21.818181818181817,720
nytimes,10,30,0,72,391.52777777777777,28190,75.25,5418,705.1111111111111,50768,70.27777777777777,5060
nytimes,10,30,1,21,148.85714285714286,3126,49.476190476190474,1039,349.3333333333333,7336,26.047619047619047,547
nytimes,10,31,0,67,304.46268656716416,20399,66.32835820895522,4444,380.92537313432837,25522,43.59701492537314,2921
nytimes,10,31,1,21,152.23809523809524,3197,28.19047619047619,592,271.7142857142857,5706,19.714285714285715,414
nytimes,11,1,0,66,238.78787878787878,15760,69.98484848484848,4619,426.8484848484849,28172,39.666666666666664,2618
nytimes,11,1,1,34,103.94117647058823,3534,31.264705882352942,1063,201.26470588235293,6843,18.705882352941178,636
nytimes,11,2,0,72,286.9166666666667,20658,106.88888888888889,7696,499.6666666666667,35976,78.63888888888889,5662
nytimes,11,2,1,30,107.4,3222,21.0,630,222.76666666666668,6683,20.0,600
nytimes,11,3,0,73,198.08219178082192,14460,61.57534246575342,4495,399.0821917808219,29133,36.863013698630134,2691
nytimes,11,3,1,30,189.46666666666667,5684,46.666666666666664,1400,460.1666666666667,13805,26.033333333333335,781
nytimes,11,4,0,58,233.22413793103448,13527,83.0,4814,472.5,27405,48.172413793103445,2794
nytimes,11,4,1,28,122.64285714285714,3434,24.964285714285715,699,299.39285714285717,8383,27.0,756
nytimes,11,5,0,73,243.45205479452054,17772,50.32876712328767,3674,389.13698630136986,28407,44.863013698630134,3275
nytimes,11,5,1,30,119.26666666666667,3578,24.733333333333334,742,248.36666666666667,7451,18.666666666666668,560
nytimes,11,6,0,67,280.67164179104475,18805,89.76119402985074,6014,455.8955223880597,30545,55.791044776119406,3738
nytimes,11,6,1,31,163.48387096774192,5068,45.38709677419355,1407,270.61290322580646,8389,25.032258064516128,776
nytimes,11,7,0,69,265.5652173913044,18324,59.91304347826087,4134,377.05797101449275,26017,51.72463768115942,3569
nytimes,11,7,1,32,241.28125,7721,66.4375,2126,396.96875,12703,44.46875,1423
nytimes,11,8,0,77,241.5194805194805,18597,51.83116883116883,3991,663.6363636363636,51100,37.51948051948052,2889
nytimes,11,8,1,26,174.15384615384616,4528,43.03846153846154,1119,300.1923076923077,7805,30.076923076923077,782
nytimes,11,9,0,78,227.67948717948718,17759,58.705128205128204,4579,492.0128205128205,38377,72.23076923076923,5634
nytimes,11,9,1,28,179.96428571428572,5039,41.607142857142854,1165,353.67857142857144,9903,31.857142857142858,892
nytimes,11,10,0,65,151.2923076923077,9834,75.46153846153847,4905,336.12307692307695,21848,38.61538461538461,2510
nytimes,11,10,1,27,135.8148148148148,3667,45.51851851851852,1229,263.85185185185185,7124,30.59259259259259,826
nytimes,11,11,0,47,229.29787234042553,10777,106.65957446808511,5013,410.1489361702128,19277,67.36170212765957,3166
nytimes,11,11,1,40,113.8,4552,27.875,1115,353.975,14159,19.775,791
nytimes,11,12,0,75,271.04,20328,67.30666666666667,5048,460.2133333333333,34516,40.653333333333336,3049
nytimes,11,12,1,31,151.51612903225808,4697,292.03225806451616,9053,384.1290322580645,11908,176.25806451612902,5464
nytimes,11,13,0,68,229.11764705882354,15580,65.13235294117646,4429,390.11764705882354,26528,32.69117647058823,2223
nytimes,11,13,1,24,102.0,2448,34.333333333333336,824,273.9166666666667,6574,23.958333333333332,575
nytimes,11,14,0,59,209.3728813559322,12353,69.91525423728814,4125,430.64406779661016,25408,35.23728813559322,2079
nytimes,11,14,1,28,97.60714285714286,2733,32.892857142857146,921,194.64285714285714,5450,18.035714285714285,505
nytimes,11,15,0,70,206.04285714285714,14423,53.27142857142857,3729,326.51428571428573,22856,35.98571428571429,2519
nytimes,11,15,1,33,108.63636363636364,3585,29.575757575757574,976,264.09090909090907,8715,19.242424242424242,635
nytimes,11,16,0,78,236.3846153846154,18438,63.11538461538461,4923,350.5897435897436,27346,58.65384615384615,4575
nytimes,11,16,1,26,99.8076923076923,2595,40.15384615384615,1044,247.0,6422,38.0,988
nytimes,11,17,0,54,242.2962962962963,13084,103.11111111111111,5568,365.537037037037,19739,59.03703703703704,3188
nytimes,11,17,1,40,92.7,3708,31.25,1250,239.125,9565,20.025,801
nytimes,11,18,0,58,253.22413793103448,14687,71.27586206896552,4134,481.1896551724138,27909,41.03448275862069,2380
nytimes,11,18,1,32,148.96875,4767,38.78125,1241,325.3125,10410,27.53125,881
nytimes,11,19,0,56,131.875,7385,66.17857142857143,3706,267.7857142857143,14996,30.464285714285715,1706
nytimes,11,19,1,36,131.0,4716,34.44444444444444,1240,350.02777777777777,12601,25.72222222222222,926
nytimes,11,20,0,69,171.231884057971,11815,76.84057971014492,5302,299.3478260869565,20655,43.56521739130435,3006
nytimes,11,20,1,37,119.91891891891892,4437,42.270270270270274,1564,266.7567567567568,9870,41.45945945945946,1534
nytimes,11,21,0,74,193.98648648648648,14355,89.55405405405405,6627,333.4594594594595,24676,70.12162162162163,5189
nytimes,11,21,1,27,137.66666666666666,3717,42.55555555555556,1149,301.3703703703704,8137,26.85185185185185,725
nytimes,11,22,0,62,158.82258064516128,9847,44.45161290322581,2756,264.06451612903226,16372,27.774193548387096,1722
nytimes,11,22,1,40,178.05,7122,29.725,1189,430.475,17219,38.55,1542
nytimes,11,23,0,38,196.71052631578948,7475,50.973684210526315,1937,384.55263157894734,14613,40.578947368421055,1542
nytimes,11,23,1,62,105.04838709677419,6513,23.258064516129032,1442,264.56451612903226,16403,19.161290322580644,1188
nytimes,11,24,0,52,151.90384615384616,7899,34.65384615384615,1802,297.53846153846155,15472,27.423076923076923,1426
nytimes,11,24,1,45,85.62222222222222,3853,30.6,1377,242.4,10908,18.044444444444444,812
nytimes,11,25,0,51,191.27450980392157,9755,63.490196078431374,3238,331.5098039215686,16907,33.0,1683
nytimes,11,25,1,40,148.125,5925,62.925,2517,342.825,13713,35.1,1404
nytimes,11,26,0,55,195.56363636363636,10756,88.38181818181818,4861,368.4727272727273,20266,44.85454545454545,2467
nytimes,11,26,1,29,161.58620689655172,4686,195.51724137931035,5670,363.0689655172414,10529,160.17241379310346,4645
nytimes,11,27,0,51,144.92156862745097,7391,62.568627450980394,3191,330.19607843137254,16840,37.0,1887
nytimes,11,27,1,34,116.8529411764706,3973,30.323529411764707,1031,276.55882352941177,9403,18.941176470588236,644
nytimes,11,28,0,62,260.85483870967744,16173,53.75806451612903,3333,416.9032258064516,25848,40.96774193548387,2540
nytimes,11,28,1,31,113.90322580645162,3531,56.903225806451616,1764,282.258064516129,8750,26.870967741935484,833
nytimes,11,29,0,64,279.8125,17908,85.1875,5452,590.125,37768,65.703125,4205
nytimes,11,29,1,32,112.0,3584,33.53125,1073,262.21875,8391,18.03125,577
nytimes,11,30,0,71,257.28169014084506,18267,74.7605633802817,5308,429.7042253521127,30509,47.66197183098591,3384
nytimes,11,30,1,23,198.0,4554,39.30434782608695,904,354.60869565217394,8156,29.52173913043478,679
nytimes,12,1,0,65,306.16923076923075,19901,73.29230769230769,4764,537.6615384615385,34948,73.86153846153846,4801
nytimes,12,1,1,28,109.92857142857143,3078,29.535714285714285,827,210.35714285714286,5890,18.75,525
nytimes,12,2,0,60,236.15,14169,67.5,4050,396.9,23814,34.266666666666666,2056
nytimes,12,2,1,30,292.4,8772,52.766666666666666,1583,461.3,13839,41.86666666666667,1256
nytimes,12,3,0,68,249.35294117647058,16956,81.88235294117646,5568,461.97058823529414,31414,58.13235294117647,3953
nytimes,12,3,1,26,154.96153846153845,4029,41.92307692307692,1090,340.7307692307692,8859,23.384615384615383,608
nytimes,12,4,0,76,282.8421052631579,21496,73.3157894736842,5572,548.7368421052631,41704,53.89473684210526,4096
nytimes,12,4,1,32,138.375,4428,52.875,1692,373.53125,11953,45.03125,1441
nytimes,12,5,0,61,421.6393442622951,25720,111.40983606557377,6796,728.9672131147541,44467,116.24590163934427,7091
nytimes,12,5,1,21,125.52380952380952,2636,28.61904761904762,601,234.57142857142858,4926,14.571428571428571,306
nytimes,12,6,0,76,238.8421052631579,18152,73.27631578947368,5569,464.44736842105266,35298,41.75,3173
nytimes,12,6,1,34,142.02941176470588,4829,35.1764705882353,1196,278.29411764705884,9462,25.41176470588235,864
nytimes,12,7,0,66,213.03030303030303,14060,56.04545454545455,3699,417.24242424242425,27538,33.03030303030303,2180
nytimes,12,7,1,39,126.02564102564102,4915,25.0,975,363.4871794871795,14176,30.358974358974358,1184
nytimes,12,8,0,69,180.44927536231884,12451,46.31884057971015,3196,339.0,23391,26.71014492753623,1843
nytimes,12,8,1,35,103.94285714285714,3638,29.0,1015,210.65714285714284,7373,19.857142857142858,695
nytimes,12,9,0,49,369.59183673469386,18110,94.08163265306122,4610,560.4489795918367,27462,70.61224489795919,3460
nytimes,12,9,1,41,111.85365853658537,4586,26.341463414634145,1080,274.0975609756098,11238,18.609756097560975,763
nytimes,12,10,0,55,177.23636363636365,9748,58.74545454545454,3231,376.1454545454545,20688,25.78181818181818,1418
nytimes,12,10,1,35,115.31428571428572,4036,21.34285714285714,747,311.7142857142857,10910,19.82857142857143,694
nytimes,12,11,0,57,189.03508771929825,10775,48.43859649122807,2761,326.4035087719298,18605,40.1578947368421,2289
